adm1,year,month,rainfall,date
Yobe,2019,5,28.37981529,2019/5/1
Benue,2019,5,179.5672754,2019/5/1
Niger,2019,5,189.5717536,2019/5/1
Kogi,2019,5,198.2134286,2019/5/1
Imo,2019,5,243.0833115,2019/5/1
Adamawa,2019,5,154.6813712,2019/5/1
Jigawa,2019,5,54.28397868,2019/5/1
Taraba,2019,5,199.5848108,2019/5/1
Federal Capital Territory,2019,5,180.4810286,2019/5/1
Borno,2019,5,55.63437229,2019/5/1
Kaduna,2019,6,144.7477249,2019/6/1
Kwara,2019,6,138.1018892,2019/6/1
Sokoto,2019,6,74.14290378,2019/6/1
Akwa Ibom,2019,6,277.1179514,2019/6/1
Ebonyi,2019,6,197.4054309,2019/6/1
Ekiti,2019,6,207.6324817,2019/6/1
Kano,2019,6,118.5633209,2019/6/1
Katsina,2019,6,97.44421788,2019/6/1
Delta,2019,6,302.214665,2019/6/1
Enugu,2019,6,209.5066997,2019/6/1
Edo,2019,6,240.1481751,2019/6/1
Oyo,2019,6,132.6084332,2019/6/1
Gombe,2019,6,138.4249326,2019/6/1
Rivers,2019,6,292.4470274,2019/6/1
Cross River,2019,6,269.2361262,2019/6/1
Ondo,2019,6,252.5735873,2019/6/1
Abia,2019,6,218.2623153,2019/6/1
Bayelsa,2019,6,293.8131717,2019/6/1
Lagos,2019,6,298.600508,2019/6/1
Bauchi,2019,6,133.5643887,2019/6/1
Kebbi,2019,6,92.5355435,2019/6/1
Plateau,2019,6,150.7931717,2019/6/1
Nasarawa,2019,6,152.4348544,2019/6/1
Ogun,2019,6,226.5026484,2019/6/1
Anambra,2019,6,209.8917369,2019/6/1
Zamfara,2019,6,84.73960704,2019/6/1
Osun,2019,6,198.4404108,2019/6/1
Yobe,2019,6,81.12608296,2019/6/1
Benue,2019,6,189.9041077,2019/6/1
Niger,2019,6,138.239058,2019/6/1
Kogi,2019,6,183.246706,2019/6/1
Imo,2019,6,248.8782417,2019/6/1
Adamawa,2019,6,147.4094685,2019/6/1
Jigawa,2019,6,85.38333481,2019/6/1
Taraba,2019,6,193.8229288,2019/6/1
Federal Capital Territory,2019,6,146.2827403,2019/6/1
Borno,2019,6,109.7160196,2019/6/1
Kaduna,2019,7,237.9254164,2019/7/1
Kwara,2019,7,228.0927195,2019/7/1
Sokoto,2019,7,137.1658237,2019/7/1
Akwa Ibom,2019,7,514.1519432,2019/7/1
Ebonyi,2019,7,341.687091,2019/7/1
Ekiti,2019,7,243.6244357,2019/7/1
Kano,2019,7,236.3135544,2019/7/1
Katsina,2019,7,179.9995338,2019/7/1
Delta,2019,7,498.2067322,2019/7/1
Enugu,2019,7,301.3692765,2019/7/1
Edo,2019,7,315.7884356,2019/7/1
Oyo,2019,7,195.8607293,2019/7/1
Gombe,2019,7,202.5685486,2019/7/1
Rivers,2019,7,544.8007888,2019/7/1
Cross River,2019,7,433.2759371,2019/7/1
Ondo,2019,7,283.1283296,2019/7/1
Abia,2019,7,532.133421,2019/7/1
Bayelsa,2019,7,641.6942729,2019/7/1
Lagos,2019,7,262.8902049,2019/7/1
Bauchi,2019,7,220.1882373,2019/7/1
Kebbi,2019,7,189.8731342,2019/7/1
Plateau,2019,7,244.6467982,2019/7/1
Nasarawa,2019,7,243.0341926,2019/7/1
Ogun,2019,7,244.3124716,2019/7/1
Anambra,2019,7,380.8436916,2019/7/1
Zamfara,2019,7,164.8025267,2019/7/1
Osun,2019,7,224.0247135,2019/7/1
Yobe,2019,7,164.2940252,2019/7/1
Benue,2019,7,183.5830023,2019/7/1
Niger,2019,7,209.4524327,2019/7/1
Kogi,2019,7,223.7642636,2019/7/1
Imo,2019,7,565.1022098,2019/7/1
Adamawa,2019,7,250.5722087,2019/7/1
Jigawa,2019,7,193.9724878,2019/7/1
Taraba,2019,7,291.6943653,2019/7/1
Federal Capital Territory,2019,7,227.9081076,2019/7/1
Borno,2019,7,199.8194681,2019/7/1
Kaduna,2019,8,282.5445808,2019/8/1
Kwara,2019,8,156.6242945,2019/8/1
Sokoto,2019,8,157.4017163,2019/8/1
Akwa Ibom,2019,8,378.7139675,2019/8/1
Ebonyi,2019,8,340.1970185,2019/8/1
Ekiti,2019,8,157.844651,2019/8/1
Kano,2019,8,345.3245408,2019/8/1
Katsina,2019,8,302.5940552,2019/8/1
Delta,2019,8,237.5770507,2019/8/1
Enugu,2019,8,298.0687134,2019/8/1
Edo,2019,8,180.2500312,2019/8/1
Oyo,2019,8,114.876866,2019/8/1
Gombe,2019,8,262.2299235,2019/8/1
Rivers,2019,8,359.3193311,2019/8/1
Cross River,2019,8,376.002049,2019/8/1
Ondo,2019,8,163.0716463,2019/8/1
Abia,2019,8,340.0801001,2019/8/1
Bayelsa,2019,8,308.9687183,2019/8/1
Lagos,2019,8,72.26046609,2019/8/1
Bauchi,2019,8,341.6209598,2019/8/1
Kebbi,2019,8,196.3128964,2019/8/1
Plateau,2019,8,232.9297398,2019/8/1
Nasarawa,2019,8,279.723789,2019/8/1
Ogun,2019,8,83.87928081,2019/8/1
Anambra,2019,8,263.5401288,2019/8/1
Zamfara,2019,8,225.3187265,2019/8/1
Osun,2019,8,158.2944889,2019/8/1
Yobe,2019,8,268.9129739,2019/8/1
Benue,2019,8,224.363987,2019/8/1
Niger,2019,8,200.9968913,2019/8/1
Kogi,2019,8,205.0622341,2019/8/1
Imo,2019,8,354.3207008,2019/8/1
Adamawa,2019,8,251.6209549,2019/8/1
Jigawa,2019,8,305.4588435,2019/8/1
Taraba,2019,8,239.1121313,2019/8/1
Federal Capital Territory,2019,8,309.6225492,2019/8/1
Borno,2019,8,246.3898541,2019/8/1
Kaduna,2019,9,252.9855637,2019/9/1
Kwara,2019,9,285.9021134,2019/9/1
Sokoto,2019,9,124.8602873,2019/9/1
Akwa Ibom,2019,9,421.4721013,2019/9/1
Ebonyi,2019,9,267.2340501,2019/9/1
Ekiti,2019,9,360.8328062,2019/9/1
Kano,2019,9,125.2333981,2019/9/1
Katsina,2019,9,112.0497514,2019/9/1
Delta,2019,9,463.3350717,2019/9/1
Enugu,2019,9,304.3432688,2019/9/1
Edo,2019,9,350.5374892,2019/9/1
Oyo,2019,9,273.6588055,2019/9/1
Gombe,2019,9,156.7357448,2019/9/1
Rivers,2019,9,536.9461733,2019/9/1
Cross River,2019,9,370.6837872,2019/9/1
Ondo,2019,9,357.6996236,2019/9/1
Abia,2019,9,399.2111642,2019/9/1
Bayelsa,2019,9,699.8047719,2019/9/1
Lagos,2019,9,295.8002035,2019/9/1
Bauchi,2019,9,154.5944092,2019/9/1
Kebbi,2019,9,193.2084245,2019/9/1
Plateau,2019,9,190.2479792,2019/9/1
Nasarawa,2019,9,212.0479375,2019/9/1
Ogun,2019,9,269.3931324,2019/9/1
Anambra,2019,9,334.6476658,2019/9/1
Zamfara,2019,9,214.2309601,2019/9/1
Osun,2019,9,340.540864,2019/9/1
Yobe,2019,9,113.9476902,2019/9/1
Benue,2019,9,282.0341004,2019/9/1
Niger,2019,9,293.1981459,2019/9/1
Kogi,2019,9,281.5339485,2019/9/1
Imo,2019,9,440.3526215,2019/9/1
Adamawa,2019,9,205.1329242,2019/9/1
Jigawa,2019,9,72.54884643,2019/9/1
Taraba,2019,9,303.0943915,2019/9/1
Federal Capital Territory,2019,9,218.4671325,2019/9/1
Borno,2019,9,146.3136424,2019/9/1
Kaduna,2019,10,165.0286707,2019/10/1
Kwara,2019,10,202.0658973,2019/10/1
Sokoto,2019,10,45.20628338,2019/10/1
Akwa Ibom,2019,10,396.3503544,2019/10/1
Ebonyi,2019,10,379.3553824,2019/10/1
Ekiti,2019,10,254.1416161,2019/10/1
Kano,2019,10,34.21795646,2019/10/1
Katsina,2019,10,39.89920283,2019/10/1
Delta,2019,10,418.5850687,2019/10/1
Enugu,2019,10,316.3802318,2019/10/1
Edo,2019,10,325.2525398,2019/10/1
Oyo,2019,10,258.0668809,2019/10/1
Gombe,2019,10,156.828216,2019/10/1
Rivers,2019,10,399.5180503,2019/10/1
Cross River,2019,10,410.2497335,2019/10/1
Ondo,2019,10,335.2277933,2019/10/1
Abia,2019,10,387.3892504,2019/10/1
Bayelsa,2019,10,481.9660599,2019/10/1
Lagos,2019,10,421.1820153,2019/10/1
Bauchi,2019,10,67.36192113,2019/10/1
Kebbi,2019,10,89.38043187,2019/10/1
Plateau,2019,10,156.360656,2019/10/1
Nasarawa,2019,10,237.9131135,2019/10/1
Ogun,2019,10,363.857423,2019/10/1
Anambra,2019,10,354.6424985,2019/10/1
Zamfara,2019,10,71.46996072,2019/10/1
Osun,2019,10,302.2684223,2019/10/1
Yobe,2019,10,60.13766174,2019/10/1
Benue,2019,10,313.8335601,2019/10/1
Niger,2019,10,208.4208522,2019/10/1
Kogi,2019,10,244.0658767,2019/10/1
Imo,2019,10,391.3344511,2019/10/1
Adamawa,2019,10,241.5393579,2019/10/1
Jigawa,2019,10,25.99657445,2019/10/1
Taraba,2019,10,288.6474717,2019/10/1
Federal Capital Territory,2019,10,205.9063349,2019/10/1
Borno,2019,10,110.5545922,2019/10/1
Kaduna,2019,11,3.601721497,2019/11/1
Kwara,2019,11,11.75052744,2019/11/1
Sokoto,2019,11,0.456630057,2019/11/1
Akwa Ibom,2019,11,292.0088367,2019/11/1
Ebonyi,2019,11,99.32007106,2019/11/1
Ekiti,2019,11,39.07438702,2019/11/1
Kano,2019,11,0.900642071,2019/11/1
Katsina,2019,11,0.607022045,2019/11/1
Delta,2019,11,141.9378141,2019/11/1
Enugu,2019,11,72.87663164,2019/11/1
Edo,2019,11,60.64316462,2019/11/1
Oyo,2019,11,43.08158434,2019/11/1
Gombe,2019,11,1.714723683,2019/11/1
Rivers,2019,11,272.8056617,2019/11/1
Cross River,2019,11,218.2602502,2019/11/1
Ondo,2019,11,67.08710003,2019/11/1
Abia,2019,11,223.9090237,2019/11/1
Bayelsa,2019,11,295.001177,2019/11/1
Lagos,2019,11,99.44643439,2019/11/1
Bauchi,2019,11,2.044054824,2019/11/1
Kebbi,2019,11,0.908312348,2019/11/1
Plateau,2019,11,4.82559071,2019/11/1
Nasarawa,2019,11,12.8350702,2019/11/1
Ogun,2019,11,87.59410874,2019/11/1
Anambra,2019,11,92.38183806,2019/11/1
Zamfara,2019,11,0.919843,2019/11/1
Osun,2019,11,87.86648174,2019/11/1
Yobe,2019,11,0.552670717,2019/11/1
Benue,2019,11,34.26205499,2019/11/1
Niger,2019,11,3.123963443,2019/11/1
Kogi,2019,11,21.38427413,2019/11/1
Imo,2019,11,149.1897737,2019/11/1
Adamawa,2019,11,2.923921824,2019/11/1
Jigawa,2019,11,0.63034648,2019/11/1
Taraba,2019,11,14.80373755,2019/11/1
Federal Capital Territory,2019,11,13.76658777,2019/11/1
Borno,2019,11,0.791811244,2019/11/1
Kaduna,2019,12,0.568235693,2019/12/1
Kwara,2019,12,4.748746277,2019/12/1
Sokoto,2019,12,0.021777258,2019/12/1
Akwa Ibom,2019,12,39.4182683,2019/12/1
Ebonyi,2019,12,4.518477056,2019/12/1
Ekiti,2019,12,14.54108113,2019/12/1
Kano,2019,12,0.114386836,2019/12/1
Katsina,2019,12,0.075835861,2019/12/1
Delta,2019,12,43.41951943,2019/12/1
Enugu,2019,12,4.397235714,2019/12/1
Edo,2019,12,21.25632681,2019/12/1
Oyo,2019,12,13.30456718,2019/12/1
Gombe,2019,12,0.119086863,2019/12/1
Rivers,2019,12,45.30084096,2019/12/1
Cross River,2019,12,22.52254311,2019/12/1
Ondo,2019,12,24.05421323,2019/12/1
Abia,2019,12,11.83815657,2019/12/1
Bayelsa,2019,12,82.36595639,2019/12/1
Lagos,2019,12,41.8934398,2019/12/1
Bauchi,2019,12,0.313401743,2019/12/1
Kebbi,2019,12,0.184354097,2019/12/1
Plateau,2019,12,0.923036817,2019/12/1
Nasarawa,2019,12,2.272408843,2019/12/1
Ogun,2019,12,28.70015617,2019/12/1
Anambra,2019,12,4.496822734,2019/12/1
Zamfara,2019,12,0.060524357,2019/12/1
Osun,2019,12,16.7322333,2019/12/1
Yobe,2019,12,0.018130973,2019/12/1
Benue,2019,12,3.499635011,2019/12/1
Niger,2019,12,1.05140893,2019/12/1
Kogi,2019,12,5.019061936,2019/12/1
Imo,2019,12,6.205372642,2019/12/1
Adamawa,2019,12,0.421374584,2019/12/1
Jigawa,2019,12,0.040616888,2019/12/1
Taraba,2019,12,1.449798728,2019/12/1
Federal Capital Territory,2019,12,1.59593536,2019/12/1
Borno,2019,12,0.026973154,2019/12/1
Kaduna,2020,8,340.452753,2020/8/1
Kwara,2020,8,114.9547879,2020/8/1
Sokoto,2020,8,280.1409581,2020/8/1
Akwa Ibom,2020,8,219.1789527,2020/8/1
Ebonyi,2020,8,160.0238727,2020/8/1
Ekiti,2020,8,85.1382089,2020/8/1
Kano,2020,8,349.7627087,2020/8/1
Katsina,2020,8,301.7668308,2020/8/1
Delta,2020,8,104.1893877,2020/8/1
Enugu,2020,8,120.9874324,2020/8/1
Edo,2020,8,88.61160265,2020/8/1
Oyo,2020,8,42.74768189,2020/8/1
Gombe,2020,8,250.4451835,2020/8/1
Rivers,2020,8,194.6039845,2020/8/1
Cross River,2020,8,262.6284493,2020/8/1
Ondo,2020,8,64.66186798,2020/8/1
Abia,2020,8,174.7809138,2020/8/1
Bayelsa,2020,8,145.7621462,2020/8/1
Lagos,2020,8,20.01580191,2020/8/1
Bauchi,2020,8,294.9695381,2020/8/1
Kebbi,2020,8,338.2199478,2020/8/1
Plateau,2020,8,235.9509212,2020/8/1
Nasarawa,2020,8,314.6578745,2020/8/1
Ogun,2020,8,22.88505067,2020/8/1
Anambra,2020,8,113.9193844,2020/8/1
Zamfara,2020,8,315.9450075,2020/8/1
Osun,2020,8,41.51835139,2020/8/1
Yobe,2020,8,203.5797992,2020/8/1
Benue,2020,8,167.3022791,2020/8/1
Niger,2020,8,275.6464402,2020/8/1
Kogi,2020,8,172.613852,2020/8/1
Imo,2020,8,171.6568686,2020/8/1
Adamawa,2020,8,226.0221098,2020/8/1
Jigawa,2020,8,254.9215812,2020/8/1
Taraba,2020,8,224.8383528,2020/8/1
Federal Capital Territory,2020,8,437.6228073,2020/8/1
Borno,2020,8,264.6327208,2020/8/1
Kaduna,2020,9,252.9832545,2020/9/1
Kwara,2020,9,237.0486865,2020/9/1
Sokoto,2020,9,188.4958515,2020/9/1
Akwa Ibom,2020,9,382.2618011,2020/9/1
Ebonyi,2020,9,306.2235673,2020/9/1
Ekiti,2020,9,296.3129774,2020/9/1
Kano,2020,9,250.4030156,2020/9/1
Katsina,2020,9,172.1428692,2020/9/1
Delta,2020,9,369.4741694,2020/9/1
Enugu,2020,9,273.9438727,2020/9/1
Edo,2020,9,293.3483656,2020/9/1
Oyo,2020,9,212.4941229,2020/9/1
Gombe,2020,9,172.5542642,2020/9/1
Rivers,2020,9,391.6563203,2020/9/1
Cross River,2020,9,346.272025,2020/9/1
Ondo,2020,9,322.533494,2020/9/1
Abia,2020,9,348.3917339,2020/9/1
Bayelsa,2020,9,403.869793,2020/9/1
Lagos,2020,9,257.7301691,2020/9/1
Bauchi,2020,9,217.7755337,2020/9/1
Kebbi,2020,9,244.7708111,2020/9/1
Plateau,2020,9,197.1977093,2020/9/1
Nasarawa,2020,9,233.8133104,2020/9/1
Ogun,2020,9,244.2387727,2020/9/1
Anambra,2020,9,275.5814726,2020/9/1
Zamfara,2020,9,245.0975727,2020/9/1
Osun,2020,9,287.7696246,2020/9/1
Yobe,2020,9,132.6729693,2020/9/1
Benue,2020,9,289.3629258,2020/9/1
Niger,2020,9,261.9556798,2020/9/1
Kogi,2020,9,253.7602758,2020/9/1
Imo,2020,9,347.8733385,2020/9/1
Adamawa,2020,9,222.9027962,2020/9/1
Jigawa,2020,9,163.3056998,2020/9/1
Taraba,2020,9,280.2105795,2020/9/1
Federal Capital Territory,2020,9,201.0585855,2020/9/1
Borno,2020,9,178.1431557,2020/9/1
Kaduna,2020,10,75.62334369,2020/10/1
Kwara,2020,10,91.16846487,2020/10/1
Sokoto,2020,10,24.57621321,2020/10/1
Akwa Ibom,2020,10,295.4228849,2020/10/1
Ebonyi,2020,10,226.9365677,2020/10/1
Ekiti,2020,10,163.4036674,2020/10/1
Kano,2020,10,16.71862897,2020/10/1
Katsina,2020,10,17.94503995,2020/10/1
Delta,2020,10,228.5615726,2020/10/1
Enugu,2020,10,157.7691457,2020/10/1
Edo,2020,10,188.4561125,2020/10/1
Oyo,2020,10,113.7926924,2020/10/1
Gombe,2020,10,50.09086661,2020/10/1
Rivers,2020,10,267.7748644,2020/10/1
Cross River,2020,10,332.7623981,2020/10/1
Ondo,2020,10,176.4492377,2020/10/1
Abia,2020,10,209.7252685,2020/10/1
Bayelsa,2020,10,316.4795684,2020/10/1
Lagos,2020,10,181.8936084,2020/10/1
Bauchi,2020,10,35.09770568,2020/10/1
Kebbi,2020,10,58.39856431,2020/10/1
Plateau,2020,10,68.48792557,2020/10/1
Nasarawa,2020,10,93.10206344,2020/10/1
Ogun,2020,10,166.7238214,2020/10/1
Anambra,2020,10,174.9312349,2020/10/1
Zamfara,2020,10,44.57985208,2020/10/1
Osun,2020,10,184.5530628,2020/10/1
Yobe,2020,10,15.76999716,2020/10/1
Benue,2020,10,178.3773702,2020/10/1
Niger,2020,10,99.9753274,2020/10/1
Kogi,2020,10,108.1465875,2020/10/1
Imo,2020,10,205.4601898,2020/10/1
Adamawa,2020,10,88.33187424,2020/10/1
Jigawa,2020,10,13.08478893,2020/10/1
Taraba,2020,10,201.3867466,2020/10/1
Federal Capital Territory,2020,10,97.37014516,2020/10/1
Borno,2020,10,26.03394166,2020/10/1
